sentence_id,lemma,form,voice,case_pattern,argument_count,arguments
22665,ἔρχομαι,ἐρχόμενον,middle,INTR,0,[]
22665,ἀφίημι,ἀφίησιν,active,INTR,0,[]
22665,φεύγω,φεύγει,active,INTR,0,[]
22665,ἁρπάζω,ἁρπάζει,active,INTR,0,[]
22665,σκορπίζω,σκορπίζει,active,INTR,0,[]
22666,εἰμί#1,ἐστιν,active,INTR,0,[]
22666,μέλει,μέλει,active,INTR,0,[]
22667,εἰμί#1,εἰμι,active,INTR,0,[]
22667,γιγνώσκω,γινώσκω,active,INTR,0,[]
22667,γιγνώσκω,γινώσκουσί,active,INTR,0,[]
22667,γιγνώσκω,γινώσκει,active,INTR,0,[]
22667,γιγνώσκω,γινώσκω,active,INTR,0,[]
22667,τίθημι,τίθημι,active,INTR,0,[]
22668,ἔχω,ἔχω,active,INTR,0,[]
22668,εἰμί#1,ἔστιν,active,INTR,0,[]
22669,δεῖ,δεῖ,active,INTR,0,[]
22669,ἄγω,ἀγαγεῖν,active,INTR,0,[]
22669,ἀκούω,ἀκούσουσιν,active,INTR,0,[]
22669,γίγνομαι,γενήσεται,middle,INTR,0,[]
22670,ἀγαπάω,ἀγαπᾷ,active,INTR,0,[]
22670,τίθημι,τίθημι,active,INTR,0,[]
22670,λαμβάνω,λάβω,active,INTR,0,[]
22671,ἀείρω,αἴρει,active,INTR,0,[]
22671,τίθημι,τίθημι,active,INTR,0,[]
22672,ἔχω,ἔχω,active,INTR,0,[]
22672,τίθημι,θεῖναι,active,INTR,0,[]
22672,ἔχω,ἔχω,active,INTR,0,[]
22672,λαμβάνω,λαβεῖν,active,INTR,0,[]
22673,λαμβάνω,ἔλαβον,active,INTR,0,[]
22674,γίγνομαι,ἐγένετο,middle,INTR,0,[]
22675,λέγω,ἔλεγον,active,INTR,0,[]
22676,ἔχω,ἔχει,active,INTR,0,[]
22676,μαίνομαι,μαίνεται,middle,INTR,0,[]
22677,ἀκούω,ἀκούετε,active,INTR,0,[]
22678,λέγω,ἔλεγον,active,INTR,0,[]
22679,εἰμί#1,ἔστιν,active,INTR,0,[]
22679,δαιμονίζομαι,δαιμονιζομένου,middle,INTR,0,[]
22680,δύναμαι,δύναται,middle,INTR,0,[]
22680,ἀνοίγνυμι,ἀνοῖξαι,active,INTR,0,[]
22681,γίγνομαι,Ἐγένετο,middle,INTR,0,[]
22682,εἰμί#1,ἦν,active,INTR,0,[]
22683,περιπατέω,περιεπάτει,active,INTR,0,[]
22684,κυκλόω,ἐκύκλωσαν,active,INTR,0,[]
22684,λέγω,ἔλεγον,active,INTR,0,[]
22685,ἀείρω,αἴρεις,active,INTR,0,[]
22686,εἰμί#1,εἶ,active,INTR,0,[]
22686,λέγω,εἰπὸν,active,INTR,0,[]
22687,ἀποκρίνω,ἀπεκρίθη,passive,INTR,0,[]
22688,λέγω,εἶπον,active,INTR,0,[]
22688,πιστεύω,πιστεύετε,active,INTR,0,[]
22689,ποιέω,ποιῶ,active,INTR,0,[]
22689,μαρτυρέω,μαρτυρεῖ,active,INTR,0,[]
22690,πιστεύω,πιστεύετε,active,INTR,0,[]
22690,εἰμί#1,ἐστὲ,active,INTR,0,[]
22691,ἀκούω,ἀκούουσιν,active,INTR,0,[]
22691,γιγνώσκω,γινώσκω,active,INTR,0,[]
22691,ἀκολουθέω,ἀκολουθοῦσίν,active,INTR,0,[]
22691,δίδωμι,δίδωμι,active,INTR,0,[]
22691,ἀπόλλυμι,ἀπόλωνται,middle,INTR,0,[]
22691,ἁρπάζω,ἁρπάσει,active,INTR,0,[]
22692,δίδωμι,δέδωκέν,active,INTR,0,[]
22692,εἰμί#1,ἐστιν,active,INTR,0,[]
22692,δύναμαι,δύναται,middle,INTR,0,[]
22692,ἁρπάζω,ἁρπάζειν,active,INTR,0,[]
22693,εἰμί#1,ἐσμεν,active,INTR,0,[]
22694,βαστάζω,Ἐβάστασαν,active,INTR,0,[]
22694,λιθάζω,λιθάσωσιν,active,INTR,0,[]
48698,ἀποκρίνω,ἀπεκρίθη,passive,INTR,0,[]
48699,δείκνυμι,ἔδειξα,active,INTR,0,[]
22696,λιθάζω,λιθάζετε,active,INTR,0,[]
22697,ἀποκρίνω,ἀπεκρίθησαν,passive,INTR,0,[]
22698,λιθάζω,λιθάζομέν,active,INTR,0,[]
22698,εἰμί#1,ὢν,active,INTR,0,[]
22698,ποιέω,ποιεῖς,active,INTR,0,[]
22699,ἀποκρίνω,ἀπεκρίθη,passive,INTR,0,[]
22700,εἰμί#1,ἔστιν,active,INTR,0,[]
22700,γράφω,γεγραμμένον,passive,INTR,0,[]
22700,λέγω,εἶπα,active,INTR,0,[]
22701,εἰμί#1,ἐστε,active,INTR,0,[]
22702,λέγω,εἶπεν,active,INTR,0,[]
22702,γίγνομαι,ἐγένετο,middle,INTR,0,[]
22702,δύναμαι,δύναται,middle,INTR,0,[]
22702,λύω,λυθῆναι,passive,INTR,0,[]
22702,ἁγιάζω,ἡγίασεν,active,INTR,0,[]
22702,ἀποστέλλω,ἀπέστειλεν,active,INTR,0,[]
22702,λέγω,λέγετε,active,INTR,0,[]
22702,βλασφημέω,βλασφημεῖς,active,INTR,0,[]
22702,λέγω,εἶπον,active,INTR,0,[]
63107,εἰμί#1,εἰμι,active,INTR,0,[]
22705,ποιέω,ποιῶ,active,INTR,0,[]
22705,πιστεύω,πιστεύετέ,active,INTR,0,[]
22706,ποιέω,ποιῶ,active,INTR,0,[]
22706,πιστεύω,πιστεύητε,active,INTR,0,[]
22706,πιστεύω,πιστεύετε,active,INTR,0,[]
22706,γιγνώσκω,γνῶτε,active,INTR,0,[]
22706,γιγνώσκω,γινώσκητε,active,INTR,0,[]
22707,ζητέω,Ἐζήτουν,active,INTR,0,[]
22707,πιάζω,πιάσαι,active,INTR,0,[]
22707,ἐξέρχομαι,ἐξῆλθεν,active,INTR,0,[]
22708,ἀπέρχομαι,ἀπῆλθεν,active,INTR,0,[]
22708,εἰμί#1,ἦν,active,INTR,0,[]
22708,βαπτίζω,βαπτίζων,active,INTR,0,[]
22708,μένω,ἔμεινεν,active,INTR,0,[]
48700,ἔρχομαι,ἦλθον,active,INTR,0,[]
48700,λέγω,ἔλεγον,active,INTR,0,[]
60007,ποιέω,ἐποίησεν,active,INTR,0,[]
60007,λέγω,εἶπεν,active,INTR,0,[]
60007,εἰμί#1,ἦν,active,INTR,0,[]
22710,πιστεύω,ἐπίστευσαν,active,INTR,0,[]
22711,εἰμί#1,Ἦν,active,INTR,0,[]
22711,ἀσθενέω,ἀσθενῶν,active,INTR,0,[]
22712,εἰμί#1,ἦν,active,INTR,0,[]
22712,ἀλείφω,ἀλείψασα,active,INTR,0,[]
22712,ἐκμάσσω,ἐκμάξασα,active,INTR,0,[]
22712,ἀσθενέω,ἠσθένει,active,INTR,0,[]
22713,ἀποστέλλω,ἀπέστειλαν,active,INTR,0,[]
22713,λέγω,λέγουσαι,active,INTR,0,[]
22714,ὁράω,ἴδε,active,INTR,0,[]
22714,φιλέω,φιλεῖς,active,INTR,0,[]
22714,ἀσθενέω,ἀσθενεῖ,active,INTR,0,[]
22715,ἀκούω,ἀκούσας,active,INTR,0,[]
22715,λέγω,εἶπεν,active,INTR,0,[]
22716,εἰμί#1,ἔστιν,active,INTR,0,[]
22716,δοξάζω,δοξασθῇ,passive,INTR,0,[]
22717,ἀγαπάω,ἠγάπα,active,INTR,0,[]
22718,ἀκούω,ἤκουσεν,active,INTR,0,[]
22718,ἀσθενέω,ἀσθενεῖ,active,INTR,0,[]
22718,μένω,ἔμεινεν,active,INTR,0,[]
22718,εἰμί#1,ἦν,active,INTR,0,[]
22719,λέγω,λέγει,active,INTR,0,[]
22720,ἄγω,ἄγωμεν,active,INTR,0,[]
22721,λέγω,λέγουσιν,active,INTR,0,[]
22722,ζητέω,ἐζήτουν,active,INTR,0,[]
22722,λιθάζω,λιθάσαι,active,INTR,0,[]
22722,ὑπάγω,ὑπάγεις,active,INTR,0,[]
22723,ἀποκρίνω,ἀπεκρίθη,passive,INTR,0,[]
22724,εἰμί#1,εἰσίν,active,INTR,0,[]
22725,περιπατέω,περιπατῇ,active,INTR,0,[]
22725,προσκόπτω,προσκόπτει,active,INTR,0,[]
22725,βλέπω,βλέπει,active,INTR,0,[]
22726,περιπατέω,περιπατῇ,active,INTR,0,[]
22726,προσκόπτω,προσκόπτει,active,INTR,0,[]
22726,εἰμί#1,ἔστιν,active,INTR,0,[]
22727,λέγω,εἶπεν,active,INTR,0,[]
22727,λέγω,λέγει,active,INTR,0,[]
22728,κοιμάομαι,κεκοίμηται,passive,INTR,0,[]
22729,πορεύομαι,πορεύομαι,middle,INTR,0,[]
22729,ἐξυπνίζω,ἐξυπνίσω,active,INTR,0,[]
48702,λέγω,εἶπον,active,INTR,0,[]
48703,κοιμάομαι,κεκοίμηται,passive,INTR,0,[]
48703,σῴζω,σωθήσεται,passive,INTR,0,[]
22731,λέγω,εἰρήκει,active,INTR,0,[]
22732,δοκέω,ἔδοξαν,active,INTR,0,[]
22732,λέγω,λέγει,active,INTR,0,[]
22733,λέγω,εἶπεν,active,INTR,0,[]
22734,ἀποθνῄσκω,ἀπέθανεν,active,INTR,0,[]
22734,χαίρω,χαίρω,active,INTR,0,[]
22734,πιστεύω,πιστεύσητε,active,INTR,0,[]
22734,εἰμί#1,ἤμην,middle,INTR,0,[]
22735,ἄγω,ἄγωμεν,active,INTR,0,[]
22736,λέγω,εἶπεν,active,INTR,0,[]
22736,λέγω,λεγόμενος,passive,INTR,0,[]
22737,ἄγω,ἄγωμεν,active,INTR,0,[]
22737,ἀποθνῄσκω,ἀποθάνωμεν,active,INTR,0,[]
22738,ἔρχομαι,Ἐλθὼν,active,INTR,0,[]
22738,εὑρίσκω,εὗρεν,active,INTR,0,[]
22738,ἔχω,ἔχοντα,active,INTR,0,[]
22739,εἰμί#1,ἦν,active,INTR,0,[]
22740,ἔρχομαι,ἐληλύθεισαν,active,INTR,0,[]
22740,παραμυθέομαι,παραμυθήσωνται,middle,INTR,0,[]
22741,ἀκούω,ἤκουσεν,active,INTR,0,[]
22741,ἔρχομαι,ἔρχεται,middle,INTR,0,[]
22741,ὑπαντάω,ὑπήντησεν,active,INTR,0,[]
22742,καθέζομαι,ἐκαθέζετο,middle,INTR,0,[]
22743,λέγω,εἶπεν,active,INTR,0,[]
22744,εἰμί#1,ἦς,active,INTR,0,[]
22744,ἀποθνῄσκω,ἀπέθανεν,active,INTR,0,[]
22745,οἶδα,οἶδα,active,INTR,0,[]
22745,αἰτέω,αἰτήσῃ,middle,INTR,0,[]
22745,δίδωμι,δώσει,active,INTR,0,[]
22746,λέγω,λέγει,active,INTR,0,[]
22747,ἀνίστημι,ἀναστήσεται,middle,INTR,0,[]
22748,λέγω,λέγει,active,INTR,0,[]
22749,οἶδα,οἶδα,active,INTR,0,[]
22749,ἀνίστημι,ἀναστήσεται,middle,INTR,0,[]
22750,λέγω,εἶπεν,active,INTR,0,[]
22751,εἰμί#1,εἰμι,active,INTR,0,[]
22752,πιστεύω,πιστεύων,active,INTR,0,[]
22752,ἀποθνῄσκω,ἀποθάνῃ,active,INTR,0,[]
22752,ζῶ,ζήσεται,middle,INTR,0,[]
22752,ζῶ,ζῶν,active,INTR,0,[]
22752,πιστεύω,πιστεύων,active,INTR,0,[]
22752,ἀποθνῄσκω,ἀποθάνῃ,active,INTR,0,[]
22753,πιστεύω,πιστεύεις,active,INTR,0,[]
22754,λέγω,λέγει,active,INTR,0,[]
22756,πιστεύω,πεπίστευκα,active,INTR,0,[]
22756,εἰμί#1,εἶ,active,INTR,0,[]
22756,ἔρχομαι,ἐρχόμενος,middle,INTR,0,[]
22757,λέγω,εἰποῦσα,active,INTR,0,[]
22757,ἀπέρχομαι,ἀπῆλθεν,active,INTR,0,[]
22757,φωνέω,ἐφώνησεν,active,INTR,0,[]
22757,λέγω,εἰποῦσα,active,INTR,0,[]
22758,πάρειμι#1,πάρεστιν,active,INTR,0,[]
22758,φωνέω,φωνεῖ,active,INTR,0,[]
22759,ἀκούω,ἤκουσεν,active,INTR,0,[]
22759,ἐγείρω,ἐγείρεται,passive,INTR,0,[]
22759,ἔρχομαι,ἔρχεται,middle,INTR,0,[]
22760,ἔρχομαι,ἐληλύθει,active,INTR,0,[]
22760,εἰμί#1,ἦν,active,INTR,0,[]
22760,ὑπαντάω,ὑπήντησεν,active,INTR,0,[]
22761,εἰμί#1,ὄντες,active,INTR,0,[]
22761,παραμυθέομαι,παραμυθούμενοι,middle,INTR,0,[]
22761,ὁράω,ἰδόντες,active,INTR,0,[]
22761,ἀνίστημι,ἀνέστη,active,INTR,0,[]
22761,ἐξέρχομαι,ἐξῆλθεν,active,INTR,0,[]
22761,ἀκολουθέω,ἠκολούθησαν,active,INTR,0,[]
22761,δοκέω,δόξαντες,active,INTR,0,[]
22761,ὑπάγω,ὑπάγει,active,INTR,0,[]
22761,κλαίω,κλαύσῃ,active,INTR,0,[]
22762,ἔρχομαι,ἦλθεν,active,INTR,0,[]
22762,εἰμί#1,ἦν,active,INTR,0,[]
22762,ὁράω,ἰδοῦσα,active,INTR,0,[]
22762,πίπτω,ἔπεσεν,active,INTR,0,[]
22762,λέγω,λέγουσα,active,INTR,0,[]
22763,εἰμί#1,ἦς,active,INTR,0,[]
22763,ἀποθνῄσκω,ἀπέθανεν,active,INTR,0,[]
22764,ὁράω,εἶδεν,active,INTR,0,[]
22764,κλαίω,κλαίουσαν,active,INTR,0,[]
22764,συνέρχομαι,συνελθόντας,active,INTR,0,[]
22764,κλαίω,κλαίοντας,active,INTR,0,[]
22764,ἐμβριμάομαι,ἐνεβριμήσατο,middle,INTR,0,[]
22764,ταράσσω,ἐτάραξεν,active,INTR,0,[]
22764,λέγω,εἶπεν,active,INTR,0,[]
22765,τίθημι,τεθείκατε,active,INTR,0,[]
22766,λέγω,λέγουσιν,active,INTR,0,[]
22767,ἔρχομαι,ἔρχου,middle,INTR,0,[]
22767,ὁράω,ἴδε,active,INTR,0,[]
22768,δακρύω,ἐδάκρυσεν,active,INTR,0,[]
22769,λέγω,ἔλεγον,active,INTR,0,[]
22770,ὁράω,ἴδε,active,INTR,0,[]
22770,φιλέω,ἐφίλει,active,INTR,0,[]
22771,λέγω,εἶπον,active,INTR,0,[]
22772,δύναμαι,ἐδύνατο,middle,INTR,0,[]
22772,ἀνοίγνυμι,ἀνοίξας,active,INTR,0,[]
22772,ποιέω,ποιῆσαι,active,INTR,0,[]
22772,ἀποθνῄσκω,ἀποθάνῃ,active,INTR,0,[]
22773,ἐμβριμάομαι,ἐμβριμώμενος,middle,INTR,0,[]
22773,ἔρχομαι,ἔρχεται,middle,INTR,0,[]
22774,εἰμί#1,ἦν,active,INTR,0,[]
22774,ἐπίκειμαι,ἐπέκειτο,middle,INTR,0,[]
22775,λέγω,λέγει,active,INTR,0,[]
22776,ἀείρω,ἄρατε,active,INTR,0,[]
22777,λέγω,λέγει,active,INTR,0,[]
22777,τελευτάω,τετελευτηκότος,active,INTR,0,[]
22778,ὄζω,ὄζει,active,INTR,0,[]
22779,εἰμί#1,ἐστιν,active,INTR,0,[]
22780,λέγω,λέγει,active,INTR,0,[]
22781,λέγω,εἶπόν,active,INTR,0,[]
22781,πιστεύω,πιστεύσῃς,active,INTR,0,[]
22781,ὁράω,ὄψῃ,middle,INTR,0,[]
22782,ἀείρω,ἦραν,active,INTR,0,[]
22783,ἀείρω,ἦρεν,active,INTR,0,[]
22783,λέγω,εἶπεν,active,INTR,0,[]
22784,εὐχαριστέω,εὐχαριστῶ,active,INTR,0,[]
22784,ἀκούω,ἤκουσάς,active,INTR,0,[]
22785,οἶδα,ᾔδειν,active,INTR,0,[]
22785,ἀκούω,ἀκούεις,active,INTR,0,[]
22786,περιΐστημι,περιεστῶτα,active,INTR,0,[]
22786,λέγω,εἶπον,active,INTR,0,[]
22786,πιστεύω,πιστεύσωσιν,active,INTR,0,[]
22786,ἀποστέλλω,ἀπέστειλας,active,INTR,0,[]
22787,λέγω,εἰπὼν,active,INTR,0,[]
22787,κραυγάζω,ἐκραύγασεν,active,INTR,0,[]
22789,ἐξέρχομαι,ἐξῆλθεν,active,INTR,0,[]
22789,θνῄσκω,τεθνηκὼς,active,INTR,0,[]
22789,δέω#1,δεδεμένος,passive,INTR,0,[]
22789,περιδέω,περιεδέδετο,passive,INTR,0,[]
22790,λέγω,λέγει,active,INTR,0,[]
22791,λύω,λύσατε,active,INTR,0,[]
22791,ἀφίημι,ἄφετε,active,INTR,0,[]
22791,ὑπάγω,ὑπάγειν,active,INTR,0,[]
22792,ἔρχομαι,ἐλθόντες,active,INTR,0,[]
22792,θεάομαι,θεασάμενοι,middle,INTR,0,[]
22792,ποιέω,ἐποίησεν,active,INTR,0,[]
22792,πιστεύω,ἐπίστευσαν,active,INTR,0,[]
22793,ἀπέρχομαι,ἀπῆλθον,active,INTR,0,[]
22793,λέγω,εἶπαν,active,INTR,0,[]
22793,ποιέω,ἐποίησεν,active,INTR,0,[]
22794,συνάγω,Συνήγαγον,active,INTR,0,[]
22794,λέγω,ἔλεγον,active,INTR,0,[]
22795,ποιέω,ποιοῦμεν,active,INTR,0,[]
22795,ποιέω,ποιεῖ,active,INTR,0,[]
22796,ἀφίημι,ἀφῶμεν,active,INTR,0,[]
22796,πιστεύω,πιστεύσουσιν,active,INTR,0,[]
22796,ἔρχομαι,ἐλεύσονται,middle,INTR,0,[]
22796,ἀείρω,ἀροῦσιν,active,INTR,0,[]
22797,εἰμί#1,ὢν,active,INTR,0,[]
22797,λέγω,εἶπεν,active,INTR,0,[]
22798,οἶδα,οἴδατε,active,INTR,0,[]
22798,λογίζομαι,λογίζεσθε,middle,INTR,0,[]
22798,συμφέρω,συμφέρει,active,INTR,0,[]
22798,ἀποθνῄσκω,ἀποθάνῃ,active,INTR,0,[]
22798,ἀπόλλυμι,ἀπόληται,middle,INTR,0,[]
22799,λέγω,εἶπεν,active,INTR,0,[]
22799,εἰμί#1,ὢν,active,INTR,0,[]
22799,προφητεύω,ἐπροφήτευσεν,active,INTR,0,[]
22799,μέλλω,ἤμελλεν,active,INTR,0,[]
22799,ἀποθνῄσκω,ἀποθνῄσκειν,active,INTR,0,[]
22799,διασκορπίζω,διεσκορπισμένα,passive,INTR,0,[]
22799,συνάγω,συναγάγῃ,active,INTR,0,[]
22800,βουλεύω,ἐβουλεύσαντο,middle,INTR,0,[]
22800,ἀποκτείνω,ἀποκτείνωσιν,active,INTR,0,[]
22801,περιπατέω,περιεπάτει,active,INTR,0,[]
22801,ἀπέρχομαι,ἀπῆλθεν,active,INTR,0,[]
22801,λέγω,λεγομένην,passive,INTR,0,[]
22801,διατρίβω,διέτριβεν,active,INTR,0,[]
22802,εἰμί#1,ἦν,active,INTR,0,[]
22802,ἀναβαίνω,ἀνέβησαν,active,INTR,0,[]
22802,ἁγνίζω,ἁγνίσωσιν,active,INTR,0,[]
22803,ζητέω,ἐζήτουν,active,INTR,0,[]
22803,λέγω,ἔλεγαν,active,INTR,0,[]
22803,ἵστημι,ἑστηκότες,active,INTR,0,[]
22804,δοκέω,δοκεῖ,active,INTR,0,[]
22804,ἔρχομαι,ἔλθῃ,active,INTR,0,[]
22805,δίδωμι,δεδώκεισαν,active,INTR,0,[]
22805,γιγνώσκω,γνῷ,active,INTR,0,[]
22805,εἰμί#1,ἔστιν,active,INTR,0,[]
22805,μηνύω,μηνύσῃ,active,INTR,0,[]
22805,πιάζω,πιάσωσιν,active,INTR,0,[]
22806,ἔρχομαι,ἦλθεν,active,INTR,0,[]
22806,εἰμί#1,ἦν,active,INTR,0,[]
22806,ἐγείρω,ἤγειρεν,active,INTR,0,[]
48704,ποιέω,ἐποίησαν,active,INTR,0,[]
48704,διακονέω,διηκόνει,active,INTR,0,[]
48705,εἰμί#1,ἦν,active,INTR,0,[]
48705,ἀνάκειμαι,ἀνακειμένων,middle,INTR,0,[]
22808,λαμβάνω,λαβοῦσα,active,INTR,0,[]
22808,ἀλείφω,ἤλειψεν,active,INTR,0,[]
22808,ἐκμάσσω,ἐξέμαξεν,active,INTR,0,[]
22809,πληρόω,ἐπληρώθη,passive,INTR,0,[]
48706,λέγω,λέγει,active,INTR,0,[]
48706,μέλλω,μέλλων,active,INTR,0,[]
48706,παραδίδωμι,παραδιδόναι,active,INTR,0,[]
48707,πέρνημι,ἐπράθη,passive,INTR,0,[]
48707,δίδωμι,ἐδόθη,passive,INTR,0,[]
22811,λέγω,εἶπεν,active,INTR,0,[]
22811,μέλει,ἔμελεν,active,INTR,0,[]
22811,εἰμί#1,ἦν,active,INTR,0,[]
22811,ἔχω,ἔχων,active,INTR,0,[]
22811,βάλλω,βαλλόμενα,passive,INTR,0,[]
22811,βαστάζω,ἐβάσταζεν,active,INTR,0,[]
22812,λέγω,εἶπεν,active,INTR,0,[]
22813,ἀφίημι,ἄφες,active,INTR,0,[]
22813,τηρέω,τηρήσῃ,active,INTR,0,[]
48708,ἔχω,ἔχετε,active,INTR,0,[]
48709,ἔχω,ἔχετε,active,INTR,0,[]
22815,γιγνώσκω,Ἔγνω,active,INTR,0,[]
22815,εἰμί#1,ἐστιν,active,INTR,0,[]
22815,ἔρχομαι,ἦλθον,active,INTR,0,[]
22815,ὁράω,ἴδωσιν,active,INTR,0,[]
22815,ἐγείρω,ἤγειρεν,active,INTR,0,[]
22816,βουλεύω,ἐβουλεύσαντο,middle,INTR,0,[]
22816,ἀποκτείνω,ἀποκτείνωσιν,active,INTR,0,[]
22816,ὑπάγω,ὑπῆγον,active,INTR,0,[]
22816,πιστεύω,ἐπίστευον,active,INTR,0,[]
22817,ἔρχομαι,ἐλθὼν,active,INTR,0,[]
22817,ἀκούω,ἀκούσαντες,active,INTR,0,[]
22817,ἔρχομαι,ἔρχεται,middle,INTR,0,[]
22817,λαμβάνω,ἔλαβον,active,INTR,0,[]
22817,ἐξέρχομαι,ἐξῆλθον,active,INTR,0,[]
22817,κραυγάζω,ἐκραύγαζον,active,INTR,0,[]
22819,εὐλογέω,εὐλογημένος,passive,INTR,0,[]
22819,ἔρχομαι,ἐρχόμενος,middle,INTR,0,[]
22820,εὑρίσκω,εὑρὼν,active,INTR,0,[]
22820,καθίζω,ἐκάθισεν,active,INTR,0,[]
22820,εἰμί#1,ἐστιν,active,INTR,0,[]
22820,γράφω,γεγραμμένον,passive,INTR,0,[]
22821,φοβέω,φοβοῦ,middle,INTR,0,[]
22822,ἔρχομαι,ἔρχεται,middle,INTR,0,[]
22822,κάθημαι,καθήμενος,middle,INTR,0,[]
22823,γιγνώσκω,ἔγνωσαν,active,INTR,0,[]
22823,δοξάζω,ἐδοξάσθη,passive,INTR,0,[]
22823,μιμνῄσκω,ἐμνήσθησαν,passive,INTR,0,[]
22823,εἰμί#1,ἦν,active,INTR,0,[]
22823,γράφω,γεγραμμένα,passive,INTR,0,[]
22823,ποιέω,ἐποίησαν,active,INTR,0,[]
22824,μαρτυρέω,ἐμαρτύρει,active,INTR,0,[]
22824,εἰμί#1,ὢν,active,INTR,0,[]
22824,φωνέω,ἐφώνησεν,active,INTR,0,[]
22824,ἐγείρω,ἤγειρεν,active,INTR,0,[]
22825,ὑπαντάω,ὑπήντησεν,active,INTR,0,[]
22825,ἀκούω,ἤκουσαν,active,INTR,0,[]
22825,ποιέω,πεποιηκέναι,active,INTR,0,[]
22826,λέγω,εἶπαν,active,INTR,0,[]
22827,θεωρέω,θεωρεῖτε,active,INTR,0,[]
22827,ὠφελέω,ὠφελεῖτε,active,INTR,0,[]
22828,ὁράω,ἴδε,active,INTR,0,[]
22828,ἀπέρχομαι,ἀπῆλθεν,active,INTR,0,[]
22829,εἰμί#1,Ἦσαν,active,INTR,0,[]
22829,ἀναβαίνω,ἀναβαινόντων,active,INTR,0,[]
22829,προσκυνέω,προσκυνήσωσιν,active,INTR,0,[]
22830,προσέρχομαι,προσῆλθον,active,INTR,0,[]
22830,ἐρωτάω,ἠρώτων,active,INTR,0,[]
22830,λέγω,λέγοντες,active,INTR,0,[]
